address,bytecode,Function Default Visibility,Integer Overflow and Underflow,Outdated Compiler Version,Floating Pragma,Unchecked Call Return Value,Unprotected Ether Withdrawal,Unprotected SELFDESTRUCT Instruction,Reentrancy,State Variable Default Visibility,Uninitialized Storage Pointer,Assert Violation,Use of Deprecated Solidity Functions,Delegatecall to Untrusted Callee,DoS with Failed Call,Transaction Order Dependence,Authorization through tx.origin,Timestamp Dependence,Signature Malleability,Incorrect Constructor Name,Shadowing State Variables,Weak Sources of Randomness from Chain Attributes,Missing Protection against Signature Replay Attacks,Lack of Proper Signature Verification,Requirement Violation,Write to Arbitrary Storage Location,Incorrect Inheritance Order,Arbitrary Jump with Function Type Variable,DoS With Block Gas Limit,Typographical Error,Unexpected Ether Balance,Effect Free Code,Analysis Time
0x3ac969b43affc4e0684dc52dc3072b109d0e348d,608060405260043610610067576000357c01000000000000000000000000000000000000000000000000000000009004806327e235e31461006c5780632e1a7d4d146100d157806341b3d1851461010c5780635f51522614610137578063d0e30db01461019c575b600080fd5b34801561007857600080fd5b506100bb6004803603602081101561008f57600080fd5b81019080803573ffffffffffffffffffffffffffffffffffffffff1690602001909291905050506101a6565b6040518082815260200191505060405180910390f35b3480156100dd57600080fd5b5061010a600480360360208110156100f457600080fd5b81019080803590602001909291905050506101be565b005b34801561011857600080fd5b506101216104f9565b6040518082815260200191505060405180910390f35b34801561014357600080fd5b506101866004803603602081101561015a57600080fd5b81019080803573ffffffffffffffffffffffffffffffffffffffff1690602001909291905050506104ff565b6040518082815260200191505060405180910390f35b6101a4610548565b005b60026020528060005260406000206000915090505481565b600260003373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002054811115156104f65760003373ffffffffffffffffffffffffffffffffffffffff168260405180600001905060006040518083038185875af1925050503d8060008114610266576040519150601f19603f3d011682016040523d82523d6000602084013e61026b565b606091505b5050905080156103dd5781600260003373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166310176f8633846040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260088152602001807f77697468647261770000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156103c057600080fd5b505af11580156103d4573d6000803e3d6000fd5b505050506104f4565b600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166310176f8633846040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001828152602001806020018281038252600e8152602001807f77697468647261774661696c65640000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156104db57600080fd5b505af11580156104ef573d6000803e3d6000fd5b505050505b505b50565b60015481565b6000600260008373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001908152602001600020549050919050565b600154341015156106bb5734600260003373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166310176f8633346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f6465706f736974000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15801561069e57600080fd5b505af11580156106b2573d6000803e3d6000fd5b505050506107d2565b600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff166310176f8633346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001828152602001806020018281038252600d8152602001807f6465706f7369744661696c6564000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b1580156107b957600080fd5b505af11580156107cd573d6000803e3d6000fd5b505050505b56fea165627a7a72305820ff8f127385ee82121f1024f7d60d2b21600e61e9bbbc35829644e9fb5de8e6cd0029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.3
0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1,60606040526004361061005e5763ffffffff60e060020a60003504166327e235e38114610068578063303b9379146100995780633fe43822146100b85780635daa87a0146100c3578063640d3017146100d6578063c2808d1a146100ec575b6100666100ff565b005b341561007357600080fd5b610087600160a060020a03600435166101bd565b60405190815260200160405180910390f35b34156100a457600080fd5b610066600160a060020a03600435166101cf565b610066600435610226565b34156100ce57600080fd5b610066610355565b34156100e157600080fd5b61006660043561038c565b34156100f757600080fd5b6100876103b9565b600160a060020a03338181166000908152602081905260409081902080543490810190915560025490931692634c2f04a492915160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600360648201527f5075740000000000000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b15156101a757600080fd5b6102c65a03f115156101b857600080fd5b505050565b60006020819052908152604090205481565b60025474010000000000000000000000000000000000000000900460ff16156101f757600080fd5b6002805473ffffffffffffffffffffffffffffffffffffffff1916600160a060020a0392909216919091179055565b600154600160a060020a033316600090815260208190526040902054108015906102695750600160a060020a033316600090815260208190526040902054819010155b156103525733600160a060020a03168160405160006040518083038185876187965a03f192505050156103525733600160a060020a03818116600090815260208190526040908190208054859003905560025490911691634c2f04a49184905160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600760648201527f436f6c6c65637400000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b151561033d57600080fd5b6102c65a03f1151561034e57600080fd5b5050505b50565b6002805474ff0000000000000000000000000000000000000000191674010000000000000000000000000000000000000000179055565b60025474010000000000000000000000000000000000000000900460ff16156103b457600080fd5b600155565b600154815600a165627a7a723058207e54e4939c137345db54ffd63c74f6b0edf40d0bc19af124f1f03825d4dbdf360029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.7
0x463f235748bc7862deaa04d85b4b16ac8fafef39,606060405260043610610062576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806311bcd830146100645780639ffa07111461008d578063bf8869b5146100b0578063ed21248c146100d9575b005b341561006f57600080fd5b6100776100e3565b6040518082815260200191505060405180910390f35b341561009857600080fd5b6100ae60048080359060200190919050506100e9565b005b34156100bb57600080fd5b6100c36102c7565b6040518082815260200191505060405180910390f35b6100e161030d565b005b60015481565b6000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002054811115156102c4573373ffffffffffffffffffffffffffffffffffffffff168160405160006040518083038185876187965a03f192505050156102c357806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433836040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f436173684f7574000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15156102ae57600080fd5b6102c65a03f115156102bf57600080fd5b5050505b5b50565b60008060003373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002054905090565b6001543410151561047657346000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f4465706f736974000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b151561046157600080fd5b6102c65a03f1151561047257600080fd5b5050505b5600a165627a7a723058206298f4f2324f5b6df2368ba6284066f10810d15a8af8a94ce4f4d4fbb8beb7290029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.2
0x4b23577c0672ab1e436097b7daceadb75e5721c6,6080604052600436106100615763ffffffff7c01000000000000000000000000000000000000000000000000000000006000350416633fe43822811461006d57806365f3c31a146100785780637731cd2a14610083578063c2808d1a146100ca575b61006b60006100f1565b005b61006b6004356101e3565b61006b6004356100f1565b34801561008f57600080fd5b506100b173ffffffffffffffffffffffffffffffffffffffff600435166102f1565b6040805192835260208301919091528051918290030190f35b3480156100d657600080fd5b506100df61030a565b60408051918252519081900360200190f35b336000908152602081905260409020600181018054340190554282116101175742610119565b815b8155600154604080517f4c2f04a400000000000000000000000000000000000000000000000000000000815233600482015234602482015260606044820152600360648201527f50757400000000000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b505af11580156101db573d6000803e3d6000fd5b505050505050565b33600090815260208190526040902060025460018201541080159061020c575081816001015410155b80156102185750805442115b156102ed5760405133908390600081818185875af192505050156102ed5760018082018054849003905554604080517f4c2f04a40000000000000000000000000000000000000000000000000000000081523360048201526024810185905260606044820152600760648201527f436f6c6c656374000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b5050565b6000602081905290815260409020805460019091015482565b600254815600a165627a7a7230582011536f8603a6a8027ddf6a2c584e8d79d6a148b4ca6d6835da9c7eaa400565b50029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.3
0x4c67b3db1d4474c0ebb2db8bec4e345526d9e2fd,60806040526004361061001e5760003560e01c8063ba25d2ff14610023575b600080fd5b6100ac6004803603606081101561003957600080fd5b6001600160a01b03823581169260208101359091169181019060608101604082013564010000000081111561006d57600080fd5b82018360208201111561007f57600080fd5b803590602001918460018302840111640100000000831117156100a157600080fd5b5090925090506100ae565b005b6000836001600160a01b0316348484604051808383808284376040519201945060009350909150508083038185875af1925050503d806000811461010e576040519150601f19603f3d011682016040523d82523d6000602084013e610113565b606091505b50506040519091503d90816000823e8261012b578181fd5b478015610186576040516001600160a01b038916908290600081818185875af1925050503d806000811461017b576040519150601f19603f3d011682016040523d82523d6000602084013e610180565b606091505b50909450505b836101cc576040805162461bcd60e51b8152602060048201526011602482015270195d1a081c99599d5b990819985a5b1959607a1b604482015290519081900360640190fd5b8282f3fea265627a7a723158204eb61d22ecfcc572c7d75e90b0ee0842b0b338d792b87881a799051be554e27564736f6c63430005100032,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.6
0x4e73b32ed6c35f570686b89848e5f39f20ecc106,60606040526004361061005e5763ffffffff60e060020a60003504166327e235e38114610068578063303b9379146100995780633fe43822146100b85780635daa87a0146100c3578063640d3017146100d6578063c2808d1a146100ec575b6100666100ff565b005b341561007357600080fd5b610087600160a060020a03600435166101bd565b60405190815260200160405180910390f35b34156100a457600080fd5b610066600160a060020a03600435166101cf565b610066600435610226565b34156100ce57600080fd5b610066610355565b34156100e157600080fd5b61006660043561038c565b34156100f757600080fd5b6100876103b9565b600160a060020a03338181166000908152602081905260409081902080543490810190915560025490931692634c2f04a492915160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600360648201527f5075740000000000000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b15156101a757600080fd5b6102c65a03f115156101b857600080fd5b505050565b60006020819052908152604090205481565b60025474010000000000000000000000000000000000000000900460ff16156101f757600080fd5b6002805473ffffffffffffffffffffffffffffffffffffffff1916600160a060020a0392909216919091179055565b600154600160a060020a033316600090815260208190526040902054108015906102695750600160a060020a033316600090815260208190526040902054819010155b156103525733600160a060020a03168160405160006040518083038185876187965a03f192505050156103525733600160a060020a03818116600090815260208190526040908190208054859003905560025490911691634c2f04a49184905160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600760648201527f436f6c6c65637400000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b151561033d57600080fd5b6102c65a03f1151561034e57600080fd5b5050505b50565b6002805474ff0000000000000000000000000000000000000000191674010000000000000000000000000000000000000000179055565b60025474010000000000000000000000000000000000000000900460ff16156103b457600080fd5b600155565b600154815600a165627a7a7230582040845d72bb635948bc7a710e8edd2baac0fbac3ceacdff9b53bad2c498d9e6580029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.3
0x561eac93c92360949ab1f1403323e6db345cbf31,60606040526004361061005e5763ffffffff60e060020a60003504166327e235e38114610068578063303b9379146100995780633fe43822146100b85780635daa87a0146100c3578063640d3017146100d6578063c2808d1a146100ec575b6100666100ff565b005b341561007357600080fd5b610087600160a060020a03600435166101bd565b60405190815260200160405180910390f35b34156100a457600080fd5b610066600160a060020a03600435166101cf565b610066600435610226565b34156100ce57600080fd5b610066610355565b34156100e157600080fd5b61006660043561038c565b34156100f757600080fd5b6100876103b9565b600160a060020a03338181166000908152602081905260409081902080543490810190915560025490931692634c2f04a492915160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600360648201527f5075740000000000000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b15156101a757600080fd5b6102c65a03f115156101b857600080fd5b505050565b60006020819052908152604090205481565b60025474010000000000000000000000000000000000000000900460ff16156101f757600080fd5b6002805473ffffffffffffffffffffffffffffffffffffffff1916600160a060020a0392909216919091179055565b600154600160a060020a033316600090815260208190526040902054108015906102695750600160a060020a033316600090815260208190526040902054819010155b156103525733600160a060020a03168160405160006040518083038185876187965a03f192505050156103525733600160a060020a03818116600090815260208190526040908190208054859003905560025490911691634c2f04a49184905160e060020a63ffffffff8516028152600160a060020a039092166004830152602482015260606044820152600760648201527f436f6c6c65637400000000000000000000000000000000000000000000000000608482015260a401600060405180830381600087803b151561033d57600080fd5b6102c65a03f1151561034e57600080fd5b5050505b50565b6002805474ff0000000000000000000000000000000000000000191674010000000000000000000000000000000000000000179055565b60025474010000000000000000000000000000000000000000900460ff16156103b457600080fd5b600155565b600154815600a165627a7a72305820295f0ef2923c4001d7c1545e3c604cd627cfbad27082feace201451511cc22c90029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.0
0x59752433dbe28f5aa59b479958689d353b3dee08,60606040526000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806326224c641461005f578063ccd6e5b6146100a6578063d0e30db0146100dd578063f8b2cb4f146100e7575b610000565b3461000057610090600480803573ffffffffffffffffffffffffffffffffffffffff1690602001909190505061012e565b6040518082815260200191505060405180910390f35b6100db600480803590602001909190803573ffffffffffffffffffffffffffffffffffffffff16906020019091905050610146565b005b6100e56104b2565b005b3461000057610118600480803573ffffffffffffffffffffffffffffffffffffffff1690602001909190505061056d565b6040518082815260200191505060405180910390f35b60006020528060005260406000206000915090505481565b6000339050600060008273ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020016000205483111561026f577f54c25aa230f7ee0c1e146d3416a3a4972d9fa34640b86e84383b461a585593de81838560405180806020018573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020018473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020018381526020018281038252601e8152602001807f416d6f756e742067726561746572207468616e2062616c616e63652e2e2e000081525060200194505050505060405180910390a16104ac565b8173ffffffffffffffffffffffffffffffffffffffff168360405180905060006040518083038185876185025a03f1925050501515610385577f54c25aa230f7ee0c1e146d3416a3a4972d9fa34640b86e84383b461a585593de81838560405180806020018573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020018473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001838152602001828103825260188152602001807f43616c6c2e76616c75652077656e742077726f6e672e2e2e000000000000000081525060200194505050505060405180910390a16104ab565b82600060008373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001908152602001600020600082825403925050819055507f54c25aa230f7ee0c1e146d3416a3a4972d9fa34640b86e84383b461a585593de81838560405180806020018573ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020018473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001838152602001828103825260118152602001807f5061796d656e742065786563757465642e00000000000000000000000000000081525060200194505050505060405180910390a15b5b5b505050565b7fe1fffcc4923d04b559f4d29a8bfc6cda04eb5b0d3c460751c2402c5c5cc9109c3334604051808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020018281526020019250505060405180910390a134600060003373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001908152602001600020600082825401925050819055505b565b6000600060008373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff1681526020019081526020016000205490505b9190505600a165627a7a72305820947076c9c1bef248b17f1c4f74742ecbc4dfc65e21440962ae8e4e0c4220492c0029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8
0x6e3c384480e71792948c29e9fc8d7b9c9d75ae8f,6080604052600436106100615763ffffffff7c01000000000000000000000000000000000000000000000000000000006000350416633fe43822811461006d57806365f3c31a146100785780637731cd2a14610083578063c2808d1a146100ca575b61006b60006100f1565b005b61006b6004356101e3565b61006b6004356100f1565b34801561008f57600080fd5b506100b173ffffffffffffffffffffffffffffffffffffffff600435166102f1565b6040805192835260208301919091528051918290030190f35b3480156100d657600080fd5b506100df61030a565b60408051918252519081900360200190f35b336000908152602081905260409020600181018054340190554282116101175742610119565b815b8155600154604080517f4c2f04a400000000000000000000000000000000000000000000000000000000815233600482015234602482015260606044820152600360648201527f50757400000000000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b505af11580156101db573d6000803e3d6000fd5b505050505050565b33600090815260208190526040902060025460018201541080159061020c575081816001015410155b80156102185750805442115b156102ed5760405133908390600081818185875af192505050156102ed5760018082018054849003905554604080517f4c2f04a40000000000000000000000000000000000000000000000000000000081523360048201526024810185905260606044820152600760648201527f436f6c6c656374000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b5050565b6000602081905290815260409020805460019091015482565b600254815600a165627a7a7230582069664f06fb8d85f405ccc370c335e5272aad5ffddcea2b3c4a78bda294bf605e0029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.4
0x7541b76cb60f4c60af330c208b0623b7f54bf615,6080604052600436106100615763ffffffff7c01000000000000000000000000000000000000000000000000000000006000350416633fe43822811461006d57806365f3c31a146100785780637731cd2a14610083578063c2808d1a146100ca575b61006b60006100f1565b005b61006b6004356101e3565b61006b6004356100f1565b34801561008f57600080fd5b506100b173ffffffffffffffffffffffffffffffffffffffff600435166102f1565b6040805192835260208301919091528051918290030190f35b3480156100d657600080fd5b506100df61030a565b60408051918252519081900360200190f35b336000908152602081905260409020600181018054340190554282116101175742610119565b815b8155600154604080517f4c2f04a400000000000000000000000000000000000000000000000000000000815233600482015234602482015260606044820152600360648201527f50757400000000000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b505af11580156101db573d6000803e3d6000fd5b505050505050565b33600090815260208190526040902060025460018201541080159061020c575081816001015410155b80156102185750805442115b156102ed5760405133908390600081818185875af192505050156102ed5760018082018054849003905554604080517f4c2f04a40000000000000000000000000000000000000000000000000000000081523360048201526024810185905260606044820152600760648201527f436f6c6c656374000000000000000000000000000000000000000000000000006084820152905173ffffffffffffffffffffffffffffffffffffffff90921691634c2f04a49160a48082019260009290919082900301818387803b1580156101c757600080fd5b5050565b6000602081905290815260409020805460019091015482565b600254815600a165627a7a723058203b09c34d64a6f6eb0627071c091060b2322bbd1169978f98b3b38b8c4bb925fd0029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.4
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,606060405260043610610078576000357c0100000000000000000000000000000000000000000000000000000000900463ffffffff16806311bcd8301461007a57806327e235e3146100a35780634797f21b146100f05780638da5cb5b146101295780639ffa07111461017e578063ed21248c146101a1575b005b341561008557600080fd5b61008d6101ab565b6040518082815260200191505060405180910390f35b34156100ae57600080fd5b6100da600480803573ffffffffffffffffffffffffffffffffffffffff169060200190919050506101b1565b6040518082815260200191505060405180910390f35b34156100fb57600080fd5b610127600480803573ffffffffffffffffffffffffffffffffffffffff169060200190919050506101c9565b005b341561013457600080fd5b61013c610269565b604051808273ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200191505060405180910390f35b341561018957600080fd5b61019f600480803590602001909190505061028f565b005b6101a961046d565b005b60015481565b60006020528060005260406000206000915090505481565b600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff163273ffffffffffffffffffffffffffffffffffffffff1614151561022557600080fd5b80600360006101000a81548173ffffffffffffffffffffffffffffffffffffffff021916908373ffffffffffffffffffffffffffffffffffffffff16021790555050565b600260009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1681565b6000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff168152602001908152602001600020548111151561046a573373ffffffffffffffffffffffffffffffffffffffff168160405160006040518083038185876187965a03f1925050501561046957806000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540392505081905550600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433836040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f436173684f7574000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b151561045457600080fd5b6102c65a03f1151561046557600080fd5b5050505b5b50565b600154341015156105d657346000803373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200190815260200160002060008282540192505081905550600360009054906101000a900473ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16634c2f04a433346040518363ffffffff167c0100000000000000000000000000000000000000000000000000000000028152600401808373ffffffffffffffffffffffffffffffffffffffff1673ffffffffffffffffffffffffffffffffffffffff16815260200182815260200180602001828103825260078152602001807f4465706f736974000000000000000000000000000000000000000000000000008152506020019350505050600060405180830381600087803b15156105c157600080fd5b6102c65a03f115156105d257600080fd5b5050505b5600a165627a7a723058208d483c17ef60d259b738dcf4c4ba93cc725e01242fe9a95be348d2f91e97072d0029,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2
